,address,price
7131,"125 west hoover avenue ann arbor, mi 48103",1085.0
7132,"125 west hoover avenue ann arbor, mi 48103",1085.0
7133,"125 west hoover avenue ann arbor, mi 48103",1085.0
7134,"125 west hoover avenue ann arbor, mi 48103",1085.0
7135,"125 west hoover avenue ann arbor, mi 48103",1085.0
7136,"1556a jones drive ann arbor, mi 48105",1090.0
7137,"1556a jones drive ann arbor, mi 48105",1090.0
7138,"1556a jones drive ann arbor, mi 48105",1090.0
7139,"1556a jones drive ann arbor, mi 48105",1090.0
7140,"1556a jones drive ann arbor, mi 48105",1090.0
7141,"1556a jones drive ann arbor, mi 48105",1090.0
7142,"618 packard st ann arbor, mi 48104",1095.0
7143,"618 packard st ann arbor, mi 48104",1245.0
7144,"618 packard st ann arbor, mi 48104",1325.0
7145,"618 packard st ann arbor, mi 48104",1345.0
7146,"536 s 4th ave ann arbor, mi 48104",1095.0
7147,"536 s 4th ave ann arbor, mi 48104",1895.0
7148,"1036 s main st ann arbor, mi 48104",1099.0
7149,"1036 s main st ann arbor, mi 48104",1245.0
7150,"1036 s main st ann arbor, mi 48104",1245.0
7151,"1036 s main st ann arbor, mi 48104",1349.0
7152,"1036 s main st ann arbor, mi 48104",1545.0
7153,"1036 s main st ann arbor, mi 48104",1625.0
7154,"1036 s main st ann arbor, mi 48104",1545.0
7155,"402 hill street ann arbor, mi 48104",1100.0
7156,"402 hill street ann arbor, mi 48104",1100.0
7157,"402 hill street ann arbor, mi 48104",1100.0
7158,"402 hill street ann arbor, mi 48104",1100.0
7159,"402 hill street ann arbor, mi 48104",1100.0
7160,"402 hill street ann arbor, mi 48104",1100.0
7161,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7162,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7163,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7164,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7165,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7166,"1261 island drive apt #104 ann arbor, mi 48105",1100.0
7167,"1016 east ann street ann arbor, mi 48104",1150.0
7168,"125 west hoover avenue ann arbor, mi 48103",1115.0
7169,"125 west hoover avenue ann arbor, mi 48103",1115.0
7170,"125 west hoover avenue ann arbor, mi 48103",1115.0
7171,"125 west hoover avenue ann arbor, mi 48103",1115.0
7172,"125 west hoover avenue ann arbor, mi 48103",1115.0
7173,"125 west hoover avenue ann arbor, mi 48103",1115.0
7174,"551 s 4th ave ann arbor, mi 48104",1125.0
7175,"551 s 4th ave ann arbor, mi 48104",1125.0
7176,"551 s 4th ave ann arbor, mi 48104",1125.0
7177,"624 packard st ann arbor, mi 48104",1145.0
7178,"624 packard st ann arbor, mi 48104",1195.0
7179,"624 packard st ann arbor, mi 48104",1295.0
7180,"553 s 4th ave ann arbor, mi 48104",1145.0
7181,"553 s 4th ave ann arbor, mi 48104",1145.0
7182,"553 s 4th ave ann arbor, mi 48104",1195.0
7183,"912 sybil st ann arbor, mi 48104",1145.0
7184,"912 sybil st ann arbor, mi 48104",1145.0
7185,"912 sybil st ann arbor, mi 48104",1145.0
7186,"912 sybil st ann arbor, mi 48104",1145.0
7187,"912 sybil st ann arbor, mi 48104",1145.0
7188,"912 sybil st ann arbor, mi 48104",1145.0
7189,"2405 packard street ann arbor, mi 48108",1150.0
7190,"2405 packard street ann arbor, mi 48108",1150.0
7191,"2405 packard street ann arbor, mi 48108",1150.0
7192,"2405 packard street ann arbor, mi 48108",1150.0
7193,"2405 packard street ann arbor, mi 48108",1150.0
7194,"2405 packard street ann arbor, mi 48108",1150.0
7195,"1000 w huron st ann arbor, mi 48103",1175.0
7196,"1000 w huron st ann arbor, mi 48103",1250.0
7197,"1000 w huron st ann arbor, mi 48103",1250.0
7198,"1000 w huron st ann arbor, mi 48103",1425.0
7199,"1000 w huron st ann arbor, mi 48103",1450.0
7200,"1313 south state street ann arbor, mi 48104",1200.0
7201,"1313 south state street ann arbor, mi 48104",1200.0
7202,"1313 south state street ann arbor, mi 48104",1200.0
7203,"1313 south state street ann arbor, mi 48104",1200.0
7204,"1313 south state street ann arbor, mi 48104",1200.0
7205,"1313 south state street ann arbor, mi 48104",1200.0
7206,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7207,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7208,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7209,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7210,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7211,"808 henry street aprt 1 ann arbor, mi 48104",1200.0
7212,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7213,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7214,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7215,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7216,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7217,"808 henry street aprt 2 ann arbor, mi 48104",1200.0
7218,"322 north state street ann arbor, mi 48104",1232.5
7219,"1355 king george blvd ann arbor, mi 48108",1350.0
7220,"1355 king george blvd ann arbor, mi 48108",1350.0
7221,"1355 king george blvd ann arbor, mi 48108",1350.0
7222,"1355 king george blvd ann arbor, mi 48108",1350.0
7223,"1355 king george blvd ann arbor, mi 48108",1350.0
7224,"1355 king george blvd ann arbor, mi 48108",1350.0
7225,"1355 king george blvd ann arbor, mi 48108",1350.0
7226,"1355 king george blvd ann arbor, mi 48108",1350.0
7227,"1355 king george blvd ann arbor, mi 48108",1350.0
7228,"1355 king george blvd ann arbor, mi 48108",1350.0
7229,"1355 king george blvd ann arbor, mi 48108",1350.0
7230,"1355 king george blvd ann arbor, mi 48108",1350.0
7231,"1355 king george blvd ann arbor, mi 48108",1350.0
7232,"1355 king george blvd ann arbor, mi 48108",1350.0
7233,"1355 king george blvd ann arbor, mi 48108",1350.0
7234,"1355 king george blvd ann arbor, mi 48108",1350.0
7235,"1221 brooklyn avenue ann arbor, mi 48104",1250.0
7236,"1221 brooklyn avenue ann arbor, mi 48104",1250.0
7237,"1221 brooklyn avenue ann arbor, mi 48104",1250.0
7238,"1221 brooklyn avenue ann arbor, mi 48104",1650.0
7239,"845 brookwood place ann arbor, mi 48104",1250.0
7240,"845 brookwood place ann arbor, mi 48104",1250.0
7241,"845 brookwood place ann arbor, mi 48104",1250.0
7242,"845 brookwood place ann arbor, mi 48104",1250.0
7243,"925 church street #6 ann arbor, mi 48104",1270.0
7244,"2003 anderson avenue ann arbor, mi 48104",1250.0
7245,"2003 anderson avenue ann arbor, mi 48104",1250.0
7246,"2003 anderson avenue ann arbor, mi 48104",1250.0
7247,"2003 anderson avenue ann arbor, mi 48104",1250.0
7248,"2003 anderson avenue ann arbor, mi 48104",1250.0
7249,"2003 anderson avenue ann arbor, mi 48104",1250.0
7250,"1245 aster avenue ann arbor, mi 48104",1370.5
7251,"1245 aster avenue ann arbor, mi 48104",1555.0
7252,"1245 aster avenue ann arbor, mi 48104",1830.5
7253,"1245 aster avenue ann arbor, mi 48104",1809.5
7254,"414 s division st ann arbor, mi 48104",1295.0
7255,"414 s division st ann arbor, mi 48104",1295.0
7256,"414 s division st ann arbor, mi 48104",1295.0
7257,"414 s division st ann arbor, mi 48104",1295.0
7258,"414 s division st ann arbor, mi 48104",1295.0
7259,"414 s division st ann arbor, mi 48104",1295.0
7260,"1014 church st ann arbor, mi 48104",1295.0
7261,"1014 church st ann arbor, mi 48104",1395.0
7262,"1014 church st ann arbor, mi 48104",1595.0
7263,"1014 church st ann arbor, mi 48104",1695.0
7264,"527 s 4th ave ann arbor, mi 48104",1295.0
7265,"527 s 4th ave ann arbor, mi 48104",1625.0
7266,"527 s 4th ave ann arbor, mi 48104",1845.0
7267,"520 n ashley st ann arbor, mi 48103",1295.0
7268,"520 n ashley st ann arbor, mi 48103",1325.0
7269,"520 n ashley st ann arbor, mi 48103",1395.0
7270,"512 n ashley st ann arbor, mi 48103",1295.0
7271,"512 n ashley st ann arbor, mi 48103",1295.0
7272,"512 n ashley st ann arbor, mi 48103",1295.0
7273,"809 w madison st ann arbor, mi 48103",1325.0
7274,"809 w madison st ann arbor, mi 48103",1695.0
7275,"809 w madison st ann arbor, mi 48103",1795.0
7276,"508 hill st ann arbor, mi 48104",1325.0
7277,"508 hill st ann arbor, mi 48104",1475.0
7278,"508 hill st ann arbor, mi 48104",4599.0
7279,"923 s 7th st ann arbor, mi 48103",1345.0
7280,"923 s 7th st ann arbor, mi 48103",1550.0
7281,"921 church st ann arbor, mi 48104-3436",1517.5
7282,"921 church st ann arbor, mi 48104-3436",1517.5
7283,"921 church st ann arbor, mi 48104-3436",1517.5
7284,"921 church st ann arbor, mi 48104-3436",1517.5
7285,"921 church st ann arbor, mi 48104-3436",1517.5
7286,"921 church st ann arbor, mi 48104-3436",1517.5
7287,"921 church st ann arbor, mi 48104-3436",1517.5
7288,"921 church st ann arbor, mi 48104-3436",1517.5
7289,"921 church st ann arbor, mi 48104-3436",1517.5
7290,"921 church st ann arbor, mi 48104-3436",1517.5
7291,"921 church st ann arbor, mi 48104-3436",1517.5
7292,"921 church st ann arbor, mi 48104-3436",1517.5
7293,"921 church st ann arbor, mi 48104-3436",1517.5
7294,"921 church st ann arbor, mi 48104-3436",1517.5
7295,"921 church st ann arbor, mi 48104-3436",1517.5
7296,"921 church st ann arbor, mi 48104-3436",1517.5
7297,"555 east william street ann arbor, mi 48104",1525.0
7298,"555 east william street ann arbor, mi 48104",1675.0
7299,"555 east william street ann arbor, mi 48104",1825.0
7300,"555 east william street ann arbor, mi 48104",1850.0
7301,"1103 west huron street ann arbor, mi 48103",1365.0
7302,"1103 west huron street ann arbor, mi 48103",1365.0
7303,"1103 west huron street ann arbor, mi 48103",1365.0
7304,"1103 west huron street ann arbor, mi 48103",1365.0
7305,"1103 west huron street ann arbor, mi 48103",1365.0
7306,"1103 west huron street ann arbor, mi 48103",1365.0
7307,"1338 washtenaw ave apt #6 ann arbor, mi 48104",1395.0
7308,"728 s main st ann arbor, mi 48104",1395.0
7309,"728 s main st ann arbor, mi 48104",1395.0
7310,"728 s main st ann arbor, mi 48104",1645.0
7311,"723 w madison st ann arbor, mi 48103",1395.0
7312,"723 w madison st ann arbor, mi 48103",1565.0
7313,"723 w madison st ann arbor, mi 48103",1595.0
7314,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7315,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7316,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7317,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7318,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7319,"1311 wilmot st. apt 3 ann arbor, mi 48104",1400.0
7320,"555 e. william ann arbor, mi 48104",1400.0
7321,"555 e. william ann arbor, mi 48104",1625.0
7322,"555 e. william ann arbor, mi 48104",1750.0
7323,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7324,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7325,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7326,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7327,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7328,"1008 pontiac trail apartment 2 ann arbor mi 48105 ann arbor, mi 48105",1400.0
7329,"800-802 fuller street ann arbor, mi 48104",1400.0
7330,"800-802 fuller street ann arbor, mi 48104",1400.0
7331,"817 arch st ann arbor, mi 48104",1425.0
7332,"817 arch st ann arbor, mi 48104",1425.0
7333,"817 arch st ann arbor, mi 48104",1745.0
7334,"701 s. main st. ann arbor, mi 48104",1450.0
7335,"118 east kingsley street ann arbor, mi 48104",1525.0
7336,"1117 w huron st ann arbor, mi 48103",1475.0
7337,"1117 w huron st ann arbor, mi 48103",1525.0
7338,"1117 w huron st ann arbor, mi 48103",1575.0
7339,"1117 w huron st ann arbor, mi 48103",1575.0
7340,"208 north division street ann arbor, mi 48104",1475.0
7341,"208 north division street ann arbor, mi 48104",1475.0
7342,"208 north division street ann arbor, mi 48104",1475.0
7343,"208 north division street ann arbor, mi 48104",1475.0
7344,"208 north division street ann arbor, mi 48104",1475.0
7345,"208 north division street ann arbor, mi 48104",1475.0
7346,"411 high street ann arbor, mi 48104",1745.0
7347,"411 high street ann arbor, mi 48104",1745.0
7348,"411 high street ann arbor, mi 48104",1745.0
7349,"411 high street ann arbor, mi 48104",1745.0
7350,"411 high street ann arbor, mi 48104",1745.0
7351,"411 high street ann arbor, mi 48104",1745.0
7352,"411 high street ann arbor, mi 48104",1745.0
7353,"411 high street ann arbor, mi 48104",1745.0
7354,"411 high street ann arbor, mi 48104",1745.0
7355,"411 high street ann arbor, mi 48104",1745.0
7356,"411 high street ann arbor, mi 48104",1745.0
7357,"411 high street ann arbor, mi 48104",1745.0
7358,"411 high street ann arbor, mi 48104",1745.0
7359,"411 high street ann arbor, mi 48104",1745.0
7360,"411 high street ann arbor, mi 48104",1745.0
7361,"411 high street ann arbor, mi 48104",1745.0
7362,"2760 page ave ann arbor, mi 48104",800.0
7363,"2760 page ave ann arbor, mi 48104",800.0
7364,"2760 page ave ann arbor, mi 48104",800.0
7365,"2760 page ave ann arbor, mi 48104",800.0
7366,"2760 page ave ann arbor, mi 48104",800.0
7367,"2760 page ave ann arbor, mi 48104",800.0
7368,"2760 page ave ann arbor, mi 48104",800.0
7369,"2760 page ave ann arbor, mi 48104",800.0
7370,"2760 page ave ann arbor, mi 48104",800.0
7371,"2760 page ave ann arbor, mi 48104",800.0
7372,"2760 page ave ann arbor, mi 48104",800.0
7373,"2760 page ave ann arbor, mi 48104",800.0
7374,"402 hill street ann arbor, mi 48104",1595.0
7375,"402 hill street ann arbor, mi 48104",1595.0
7376,"402 hill street ann arbor, mi 48104",1595.0
7377,"402 hill street ann arbor, mi 48104",1595.0
7378,"402 hill street ann arbor, mi 48104",1595.0
7379,"402 hill street ann arbor, mi 48104",1595.0
7380,"402 hill street ann arbor, mi 48104",1595.0
7381,"402 hill street ann arbor, mi 48104",1595.0
7382,"402 hill street ann arbor, mi 48104",1595.0
7383,"402 hill street ann arbor, mi 48104",1595.0
7384,"402 hill street ann arbor, mi 48104",1595.0
7385,"402 hill street ann arbor, mi 48104",1595.0
7386,"402 hill street ann arbor, mi 48104",1595.0
7387,"402 hill street ann arbor, mi 48104",1595.0
7388,"402 hill street ann arbor, mi 48104",1595.0
7389,"402 hill street ann arbor, mi 48104",1595.0
7390,"1734 abbott avenue ann arbor, mi 48103",1550.0
7391,"1734 abbott avenue ann arbor, mi 48103",1550.0
7392,"1734 abbott avenue ann arbor, mi 48103",1550.0
7393,"1734 abbott avenue ann arbor, mi 48103",1550.0
7394,"1734 abbott avenue ann arbor, mi 48103",1550.0
7395,"1734 abbott avenue ann arbor, mi 48103",1550.0
7396,"615 south main street ann arbor, mi 48104",1555.0
7397,"615 south main street ann arbor, mi 48104",1245.0
7398,"615 south main street ann arbor, mi 48104",1129.0
7399,"615 south main street ann arbor, mi 48104",750.0
7400,"615 south main street ann arbor, mi 48104",1055.0
7401,"615 south main street ann arbor, mi 48104",959.0
7402,"1313 south state street ann arbor, mi 48104",1695.0
7403,"1313 south state street ann arbor, mi 48104",1695.0
7404,"1313 south state street ann arbor, mi 48104",1695.0
7405,"1313 south state street ann arbor, mi 48104",1695.0
7406,"1313 south state street ann arbor, mi 48104",1695.0
7407,"1313 south state street ann arbor, mi 48104",1695.0
7408,"1313 south state street ann arbor, mi 48104",1695.0
7409,"1313 south state street ann arbor, mi 48104",1695.0
7410,"1313 south state street ann arbor, mi 48104",1695.0
7411,"1313 south state street ann arbor, mi 48104",1695.0
7412,"1313 south state street ann arbor, mi 48104",1695.0
7413,"1313 south state street ann arbor, mi 48104",1695.0
7414,"1313 south state street ann arbor, mi 48104",1695.0
7415,"1313 south state street ann arbor, mi 48104",1695.0
7416,"1313 south state street ann arbor, mi 48104",1695.0
7417,"1313 south state street ann arbor, mi 48104",1695.0
7418,"318 john st. ann arbor, mi 48104",1595.0
7419,"908 sybil st ann arbor, mi 48104",1595.0
7420,"908 sybil st ann arbor, mi 48104",1625.0
7421,"400 maynard street ann arbor, mi 48103",1600.0
7422,"400 maynard street ann arbor, mi 48103",1649.0
7423,"400 maynard street ann arbor, mi 48103",1762.5
7424,"400 maynard street ann arbor, mi 48103",3795.0
7425,"400 maynard street ann arbor, mi 48103",3995.0
7426,"921 south division street ann arbor, mi 48104",1725.0
7427,"921 south division street ann arbor, mi 48104",1725.0
7428,"921 south division street ann arbor, mi 48104",1725.0
7429,"921 south division street ann arbor, mi 48104",1725.0
7430,"921 south division street ann arbor, mi 48104",1725.0
7431,"921 south division street ann arbor, mi 48104",1725.0
7432,"921 south division street ann arbor, mi 48104",1725.0
7433,"921 south division street ann arbor, mi 48104",1725.0
7434,"921 south division street ann arbor, mi 48104",1725.0
7435,"921 south division street ann arbor, mi 48104",1725.0
7436,"921 south division street ann arbor, mi 48104",1725.0
7437,"921 south division street ann arbor, mi 48104",1725.0
7438,"921 south division street ann arbor, mi 48104",1725.0
7439,"921 south division street ann arbor, mi 48104",1725.0
7440,"921 south division street ann arbor, mi 48104",1725.0
7441,"921 south division street ann arbor, mi 48104",1725.0
7442,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7443,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7444,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7445,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7446,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7447,"221 west ann street apartment 2 ann arbor, mi 48104",1620.0
7448,"727 e kingsley st ann arbor, mi 48104",1645.0
7449,"727 e kingsley st ann arbor, mi 48104",1795.0
7450,"727 e kingsley st ann arbor, mi 48104",1795.0
7451,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7452,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7453,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7454,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7455,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7456,"428 south first st. apt. 1 ann arbor, mi 48103",1675.0
7458,"518 e william st ann arbor, mi 48104",1740.0
7459,"518 e william st ann arbor, mi 48104",1865.0
7460,"518 e william st ann arbor, mi 48104",2495.0
7461,"518 e william st ann arbor, mi 48104",2696.0
7462,"518 e william st ann arbor, mi 48104",2895.0
